symbol,budgetQuote,scenario,name,key,fromAt,toAt,navChangeQuote,holdChangeQuote,alphaQuote,feesQuote,gasQuote,actions,marks,holdingMs,outsideMs
GOOGL,250000000,partial_mint_failure,fixed_40,2026-08-10,1786320001000,1786924477000,-12071392,-2718924,-9352468,5167529,4914382,23,2530,446998000,20704000
GOOGL,250000000,partial_mint_failure,fixed_40,2026-08-17,1786924802000,1787529543000,-4015355,-477987,-3537368,7113874,4294389,20,2615,575207000,41378000
GOOGL,250000000,partial_mint_failure,fixed_40,2026-08-24,1787529611000,1788134387000,16621988,-926939,17548927,37931780,9208771,43,28130,534132000,9116000
GOOGL,250000000,partial_mint_failure,fixed_40,2026-08-31,1788134473000,1788739197000,53722674,-2027606,55750280,94773644,16027069,75,120648,585913000,3014000
GOOGL,250000000,partial_mint_failure,fixed_40,2026-09-07,1788739215000,1789154999000,17888723,-87369,17976092,41095371,8042936,37,176817,409057000,1749000
GOOGL,250000000,partial_mint_failure,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,partial_mint_failure,fixed_80,2026-08-03,1785715200000,1786319794000,-12066865,-2460818,-9606047,7432335,2346536,11,5009,438577000,2753000
GOOGL,250000000,partial_mint_failure,fixed_80,2026-08-10,1786320001000,1786924477000,-9207399,-2718924,-6488475,4043289,2567846,12,2530,571030000,23784000
GOOGL,250000000,partial_mint_failure,fixed_80,2026-08-17,1786924802000,1787529543000,-416492,-477987,61495,5017619,1283923,6,2615,602605000,13849000
GOOGL,250000000,partial_mint_failure,fixed_80,2026-08-24,1787529611000,1788134387000,17726728,-926939,18653667,26006615,2346536,11,28130,599343000,1150000
GOOGL,250000000,partial_mint_failure,fixed_80,2026-08-31,1788134473000,1788739197000,36215601,-2027606,38243207,50301153,3630459,17,120648,598351000,476000
GOOGL,250000000,partial_mint_failure,fixed_80,2026-09-07,1788739215000,1789154999000,7208222,-87369,7295591,19375203,3128554,14,176817,414431000,732000
GOOGL,250000000,partial_mint_failure,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,partial_mint_failure,fixed_160,2026-08-03,1785715200000,1786319794000,-9236443,-2460818,-6775625,4306553,841303,4,5009,439551000,1237000
GOOGL,250000000,partial_mint_failure,fixed_160,2026-08-10,1786320001000,1786924477000,-3031447,-2718924,-312523,2594481,619993,3,2530,601936000,6092000
GOOGL,250000000,partial_mint_failure,fixed_160,2026-08-17,1786924802000,1787529543000,118330,-477987,596317,3050174,442620,2,2615,605066000,4567000
GOOGL,250000000,partial_mint_failure,fixed_160,2026-08-24,1787529611000,1788134387000,9723941,-926939,10650880,13774452,442620,2,28130,604844000,2176000
GOOGL,250000000,partial_mint_failure,fixed_160,2026-08-31,1788134473000,1788739197000,18476516,-2027606,20504122,24802496,841303,4,120648,604159000,114000
GOOGL,250000000,partial_mint_failure,fixed_160,2026-09-07,1788739215000,1789154999000,2663245,-87369,2750614,8824876,1180701,5,176817,415161000,201000
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-08-03,1785715200000,1786319794000,-10793666,-2460818,-8332848,6454736,2125226,10,5009,415238000,41534000
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-08-10,1786320001000,1786924477000,-5179647,-2718924,-2460723,1597993,221310,1,2530,604683000,307390000
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-08-17,1786924802000,1787529543000,2620494,-477987,3098481,2910657,0,0,2615,605066000,21646000
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-08-24,1787529611000,1788134387000,9171929,-926939,10098868,13282185,619993,3,28130,603281000,30206000
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-08-31,1788134473000,1788739197000,27568672,-2027606,29596278,56690038,13060540,61,120648,587002000,4104000
GOOGL,250000000,partial_mint_failure,adaptive_width,2026-09-07,1788739215000,1789154999000,-1250904,-87369,-1163535,19089642,8042936,37,176817,402806000,1985000
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-08-03,1785715200000,1786319794000,-10333731,-2460818,-7872913,6386910,619993,3,5009,417310000,312049000
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-08-10,1786320001000,1786924477000,-3364372,-2718924,-645448,517491,0,0,2530,604683000,587559000
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-08-17,1786924802000,1787529543000,-936343,-477987,-458356,0,0,0,2615,605066000,605066000
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-08-24,1787529611000,1788134387000,17397130,-926939,18324069,22147817,1726543,8,28130,604058000,505388000
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-08-31,1788134473000,1788739197000,14593407,-2027606,16621013,24854265,2125226,10,120648,597697000,557325000
GOOGL,250000000,partial_mint_failure,adaptive_economic,2026-09-07,1788739215000,1789154999000,4616031,-87369,4703400,7197559,560708,2,176817,415802000,392973000
