symbol,budgetQuote,scenario,name,fromAt,toAt,preBenchmarkCashWaitMs,netPnlQuote,alphaQuote,markedNavQuote,terminalCashQuote,holdTerminalCashQuote,terminalExecutable,feesQuote,gasPaidQuote,terminalExitCostQuote,totalGasWithExitQuote,entries,recenters,partialFailures,outsideMs,holdingMs,fullWindowMs,drawdownPpm,averageRiskyExposurePpm,maximumRiskyExposurePpm,averageDeploymentPpm,maximumLiquidityToExistingPpm,sourceGapMs,emptyLiquidityMarks,emptyBoundaryMarks,invalid
GOOGL,250000000,partial_mint_failure,adaptive_width,1785842666000,1789154999000,645866000,22136878,30836521,272374992,272136878,241300357,True,99735558,23951917,118088,24070005,19,75,18,406865000,3218076000,3958199000,92345,597563,1086999,981346,1144189,375843000,1,0,
GOOGL,250000000,partial_mint_failure,adaptive_economic,1785842666000,1789154999000,645866000,21972122,30671765,272090273,271972122,241300357,True,60770731,4914382,118088,5032470,4,16,3,2960360000,3244616000,3958199000,91006,659003,1016546,973780,1130054,375843000,1,0,
LLY,5000000000,pinned_fork_costs,fixed_20,1788444477000,1789154992000,3247677000,465268089,549693359,5466201745,5465268089,4915574730,True,2030429709,61494687,117634,61612321,1,271,0,22218000,708867000,3958192000,47403,477279,1011090,1001805,2085369,0,1,1,
LLY,5000000000,pinned_fork_costs,fixed_40,1788444477000,1789154992000,3247677000,565120370,649545640,5565594082,5565120370,4915574730,True,1260439326,16243287,117634,16360921,1,71,0,5922000,710010000,3958192000,21372,516635,1002463,997942,1667038,0,1,1,
LLY,5000000000,pinned_fork_costs,fixed_80,1788444477000,1789154992000,3247677000,338394951,422820221,5340947147,5338394951,4915574730,True,684186573,4251666,117634,4369300,1,18,0,1668000,710286000,3958192000,16633,533087,1000456,992601,1755667,0,1,1,
LLY,5000000000,pinned_fork_costs,fixed_160,1788444477000,1789154992000,3247677000,173597349,258022619,5176975157,5173597349,4915574730,True,361286805,1084068,117634,1201702,1,4,0,129000,710286000,3958192000,15431,411881,998409,988316,879587,0,1,1,
LLY,5000000000,pinned_fork_costs,adaptive_width,1788444477000,1789154992000,3247677000,427450062,511875332,5429619540,5427450062,4915574730,True,776956527,7645521,117634,7763155,1,33,0,2464000,700489000,3958192000,19931,607852,1000967,977308,909942,0,1,1,
LLY,5000000000,pinned_fork_costs,adaptive_economic,1788444477000,1789154992000,3247677000,572721733,657147003,5574968385,5572721733,4915574730,True,788276635,4025409,117634,4143043,1,17,0,34924000,700489000,3958192000,15920,382782,1000670,961875,829764,0,1,1,
LLY,5000000000,double_gas_half_fees,fixed_20,1788444477000,1789154992000,3247677000,-518863382,-434334377,4482020171,4481136618,4915470995,True,949336374,122989374,235268,123224642,1,271,0,22218000,708867000,3958192000,124792,480774,1027216,1009974,2054958,0,1,1,
LLY,5000000000,double_gas_half_fees,fixed_40,1788444477000,1789154992000,3247677000,-69416462,15112543,4931129590,4930583538,4915470995,True,601303996,32486574,235268,32721842,1,71,0,5922000,710010000,3958192000,37159,517678,1006289,1001230,1614662,0,1,1,
LLY,5000000000,double_gas_half_fees,fixed_80,1788444477000,1789154992000,3247677000,-9467689,75061316,4992977950,4990532311,4915470995,True,333013338,8503332,235268,8738600,1,18,0,1668000,710286000,3958192000,26858,533578,1001159,996970,1755667,0,1,1,
LLY,5000000000,double_gas_half_fees,fixed_160,1788444477000,1789154992000,3247677000,-9355978,75173027,4993980390,4990644022,4915470995,True,178447222,2168136,235268,2403404,1,4,0,129000,710286000,3958192000,23396,411504,999395,994214,879587,0,1,1,
LLY,5000000000,double_gas_half_fees,adaptive_width,1788444477000,1789154992000,3247677000,-21700438,62828567,4981624420,4978299562,4915470995,True,173338952,2168136,235268,2403404,1,4,0,247000,703244000,3958192000,24393,412242,999395,984373,491926,0,1,1,
LLY,5000000000,double_gas_half_fees,adaptive_economic,1788444477000,1789154992000,3247677000,8095732,92624737,5012181800,5008095732,4915470995,True,156575386,2168136,235268,2403404,1,4,0,302780000,703244000,3958192000,22594,335023,1000345,985493,845977,0,1,1,
LLY,5000000000,partial_mint_failure,fixed_20,1788444477000,1789154992000,3247677000,432745401,517170671,5437508140,5432745401,4915574730,True,1538106193,49792350,117634,49909984,38,152,38,17452000,623372000,3958192000,31475,485781,1008920,879748,2085369,0,1,1,
LLY,5000000000,partial_mint_failure,fixed_40,1788444477000,1789154992000,3247677000,549664471,634089741,5550136981,5549664471,4915574730,True,1138770122,15497643,117634,15615277,12,48,11,4602000,691417000,3958192000,15676,510771,1002393,970982,1663867,0,1,1,
LLY,5000000000,partial_mint_failure,fixed_80,1788444477000,1789154992000,3247677000,346383842,430809112,5347744790,5346383842,4915574730,True,673371433,4336272,117634,4453906,4,13,3,1248000,700018000,3958192000,18205,530761,1000257,977893,1755667,0,1,1,
LLY,5000000000,partial_mint_failure,fixed_160,1788444477000,1789154992000,3247677000,173597349,258022619,5176975157,5173597349,4915574730,True,361286805,1084068,117634,1201702,1,4,0,129000,710286000,3958192000,15431,411881,998409,988316,879587,0,1,1,
LLY,5000000000,partial_mint_failure,adaptive_width,1788444477000,1789154992000,3247677000,450148008,534573278,5453821184,5450148008,4915574730,True,971952111,18118293,117634,18235927,14,56,13,4375000,682434000,3958192000,18050,525198,1003273,958897,1050152,0,1,1,
LLY,5000000000,partial_mint_failure,adaptive_economic,1788444477000,1789154992000,3247677000,419266585,503691855,5423711034,5419266585,4915574730,True,633422870,4110015,117634,4227649,4,12,3,28437000,694083000,3958192000,16863,377857,1000699,956279,824659,0,1,1,
LLY,1000000000,pinned_fork_costs,fixed_20,1788444477000,1789154992000,3247677000,176627434,193417245,1176888510,1176627434,983210189,True,535959929,61720944,117634,61838578,1,272,0,22273000,708431000,3958192000,26465,487323,1052008,1022635,417952,0,1,1,
LLY,1000000000,pinned_fork_costs,fixed_40,1788444477000,1789154992000,3247677000,151611293,168401104,1151793853,1151611293,983210189,True,296978847,16243287,117634,16360921,1,71,0,5922000,710010000,3958192000,20082,519789,1013424,1003669,335362,0,1,1,
LLY,1000000000,pinned_fork_costs,fixed_80,1788444477000,1789154992000,3247677000,81054857,97844668,1081485293,1081054857,983210189,True,149405048,4251666,117634,4369300,1,18,0,1668000,710286000,3958192000,15950,534189,1002736,994214,351330,0,1,1,
LLY,1000000000,pinned_fork_costs,fixed_160,1788444477000,1789154992000,3247677000,39051642,55841453,1039557220,1039051642,983210189,True,75680632,1084068,117634,1201702,1,4,0,129000,710286000,3958192000,15067,412182,998875,988487,176016,0,1,1,
LLY,1000000000,pinned_fork_costs,adaptive_width,1788444477000,1789154992000,3247677000,115577154,132366965,1116178132,1115577154,983210189,True,273339768,24614796,117634,24732430,1,108,0,6316000,700489000,3958192000,19742,510081,1021577,997802,265155,0,1,1,
LLY,1000000000,pinned_fork_costs,adaptive_economic,1788444477000,1789154992000,3247677000,77571461,94361272,1078044685,1077571461,983210189,True,127256655,3572895,117634,3690529,1,15,0,385898000,700489000,3958192000,18119,159421,1002939,977422,664443,0,1,1,
LLY,1000000000,double_gas_half_fees,fixed_20,1788444477000,1789154992000,3247677000,-144240455,-127346909,856106368,855759545,983106454,True,240593225,123441888,235268,123677156,1,272,0,22273000,708431000,3958192000,161845,506497,1143129,1064049,411134,0,1,1,
LLY,1000000000,double_gas_half_fees,fixed_40,1788444477000,1789154992000,3247677000,-14266874,2626672,986024697,985733126,983106454,True,139267005,32486574,235268,32721842,1,71,0,5922000,710010000,3958192000,39297,524757,1032265,1014749,324021,0,1,1,
LLY,1000000000,double_gas_half_fees,fixed_80,1788444477000,1789154992000,3247677000,1039783,17933329,1001563035,1001039783,983106454,True,72341086,8503332,235268,8738600,1,18,0,1668000,710286000,3958192000,26949,535999,1006499,1001244,351330,0,1,1,
LLY,1000000000,double_gas_half_fees,fixed_160,1788444477000,1789154992000,3247677000,-304497,16589049,1000303301,999695503,983106454,True,37335032,2168136,235268,2403404,1,4,0,129000,710286000,3958192000,23274,412094,1000395,995359,176016,0,1,1,
LLY,1000000000,double_gas_half_fees,adaptive_width,1788444477000,1789154992000,3247677000,6364485,23258031,1007018908,1006364485,983106454,True,36376580,1263108,235268,1498376,1,2,0,82000,702548000,3958192000,18398,454900,996671,980904,98379,0,1,1,
LLY,1000000000,double_gas_half_fees,adaptive_economic,1788444477000,1789154992000,3247677000,-17060870,-167324,983817291,982939130,983106454,True,17455335,358080,235268,593348,1,0,0,317592000,702548000,3958192000,31096,891096,996671,974046,61874,0,1,1,
LLY,1000000000,partial_mint_failure,fixed_20,1788444477000,1789154992000,3247677000,131064321,147854132,1131657978,1131064321,983210189,True,380179849,47171700,117634,47289334,36,144,36,16192000,618023000,3958192000,29360,500691,1041228,886485,376175,0,1,1,
LLY,1000000000,partial_mint_failure,fixed_40,1788444477000,1789154992000,3247677000,144142316,160932127,1144324402,1144142316,983210189,True,267842746,15497643,117634,15615277,12,48,11,4602000,691417000,3958192000,14313,513592,1012863,976293,334505,0,1,1,
LLY,1000000000,partial_mint_failure,fixed_80,1788444477000,1789154992000,3247677000,81466936,98256747,1081767200,1081466936,983210189,True,146816741,4336272,117634,4453906,4,13,3,1248000,700018000,3958192000,18006,531155,1002732,979498,351330,0,1,1,
LLY,1000000000,partial_mint_failure,fixed_160,1788444477000,1789154992000,3247677000,39051642,55841453,1039557220,1039051642,983210189,True,75680632,1084068,117634,1201702,1,4,0,129000,710286000,3958192000,15067,412182,998875,988487,176016,0,1,1,
LLY,1000000000,partial_mint_failure,adaptive_width,1788444477000,1789154992000,3247677000,81611572,98401383,1082218144,1081611572,983210189,True,203341316,20286429,117634,20404063,16,62,15,5782000,671554000,3958192000,19153,535520,1018698,952436,259703,0,1,1,
LLY,1000000000,partial_mint_failure,adaptive_economic,1788444477000,1789154992000,3247677000,67027112,83816923,1067496272,1067027112,983210189,True,116028898,3478461,117634,3596095,3,11,2,386126000,698295000,3958192000,21180,162366,1002876,974291,657887,0,1,1,
LLY,250000000,pinned_fork_costs,fixed_20,1788444477000,1789154992000,3247677000,9612409,13879014,259765087,259612409,245733395,True,145253104,61720944,117634,61838578,1,272,0,22273000,708431000,3958192000,69385,530798,1235821,1114164,104584,0,1,1,
LLY,250000000,pinned_fork_costs,fixed_40,1788444477000,1789154992000,3247677000,29061809,33328414,279195386,279061809,245733395,True,77223201,16243287,117634,16360921,1,71,0,5922000,710010000,3958192000,24214,532071,1056883,1027302,83951,0,1,1,
LLY,250000000,pinned_fork_costs,fixed_80,1788444477000,1789154992000,3247677000,17629017,21895622,267816332,267629017,245733395,True,37994618,4251666,117634,4369300,1,18,0,1668000,710074000,3958192000,17130,538426,1012339,1001929,40847,0,1,1,
LLY,250000000,pinned_fork_costs,fixed_160,1788444477000,1789154992000,3247677000,8902776,13169381,259104807,258902776,245733395,True,19071071,1084068,117634,1201702,1,4,0,129000,710211000,3958192000,15683,413195,1000754,990829,24923,0,1,1,
LLY,250000000,pinned_fork_costs,adaptive_width,1788444477000,1789154992000,3247677000,12991397,17258002,263212617,262991397,245733395,True,70728477,24614796,117634,24732430,1,108,0,6316000,700489000,3958192000,24144,541659,1093670,1059083,66563,0,1,1,
LLY,250000000,pinned_fork_costs,adaptive_economic,1788444477000,1789154992000,3247677000,-576236,3690369,249676070,249423764,245733395,True,10277158,857811,117634,975445,1,3,0,665140000,700489000,3958192000,37434,960424,1002666,978787,14004,0,1,1,
LLY,250000000,double_gas_half_fees,fixed_20,1788444477000,1789154992000,3247677000,-124073439,-119703099,126188907,125926561,245629660,True,64116020,123441888,235268,123677156,1,272,0,22273000,708431000,3958192000,500206,648618,1966627,1363889,102832,0,1,1,
LLY,250000000,double_gas_half_fees,fixed_40,1788444477000,1789154992000,3247677000,-26470478,-22100138,223778593,223529522,245629660,True,36026301,32486574,235268,32721842,1,71,0,5922000,710010000,3958192000,120524,553546,1142816,1070400,81067,0,1,1,
LLY,250000000,double_gas_half_fees,fixed_80,1788444477000,1789154992000,3247677000,-6016345,-1646005,244283472,243983655,245629660,True,18373877,8503332,235268,8738600,1,18,0,1668000,710074000,3958192000,42294,545263,1028452,1018319,40124,0,1,1,
LLY,250000000,double_gas_half_fees,fixed_160,1788444477000,1789154992000,3247677000,-1917719,2452621,248398911,248082281,245629660,True,9405826,2168136,235268,2403404,1,4,0,129000,710211000,3958192000,28401,414234,1004233,1000487,24697,0,1,1,
LLY,250000000,double_gas_half_fees,adaptive_width,1788444477000,1789154992000,3247677000,593784,4964124,250919517,250593784,245629660,True,9178102,1263108,235268,1498376,1,2,0,82000,702548000,3958192000,19674,456234,997732,983638,24597,0,1,1,
LLY,250000000,double_gas_half_fees,adaptive_economic,1788444477000,1789154992000,3247677000,-4661079,-290739,245705817,245338921,245629660,True,4380391,358080,235268,593348,1,0,0,317592000,702548000,3958192000,31126,892031,997732,975036,15468,0,1,1,
LLY,250000000,partial_mint_failure,fixed_20,1788444477000,1789154992000,3247677000,-122536,4144069,250093107,249877464,245733395,True,96867127,47171700,117634,47289334,36,144,36,16784000,608365000,3958192000,61585,540571,1187345,931646,94250,0,1,1,
LLY,250000000,partial_mint_failure,fixed_40,1788444477000,1789154992000,3247677000,27444706,31711311,277578154,277444706,245733395,True,69626104,15497643,117634,15615277,12,48,11,4602000,691417000,3958192000,16420,525163,1054529,998122,83722,0,1,1,
LLY,250000000,partial_mint_failure,fixed_80,1788444477000,1789154992000,3247677000,17606147,21872752,267766204,267606147,245733395,True,37322789,4336272,117634,4453906,4,13,3,1248000,699806000,3958192000,19086,535505,1013245,987766,40847,0,1,1,
LLY,250000000,partial_mint_failure,fixed_160,1788444477000,1789154992000,3247677000,8902776,13169381,259104807,258902776,245733395,True,19071071,1084068,117634,1201702,1,4,0,129000,710211000,3958192000,15683,413195,1000754,990829,24923,0,1,1,
LLY,250000000,partial_mint_failure,adaptive_width,1788444477000,1789154992000,3247677000,8474773,12741378,258696419,258474773,245733395,True,49614754,17892036,117634,18009670,14,55,13,4582000,674658000,3958192000,20264,563100,1069817,998736,65053,0,1,1,
LLY,250000000,partial_mint_failure,adaptive_economic,1788444477000,1789154992000,3247677000,-576236,3690369,249676070,249423764,245733395,True,10277158,857811,117634,975445,1,3,0,665140000,700489000,3958192000,37434,960424,1002666,978787,14004,0,1,1,
NVDA,5000000000,pinned_fork_costs,fixed_20,1785196801000,1789154999000,1000,1551494424,1265648687,6555327328,6551494424,5285845737,True,11220350620,407704878,117376,407822254,1,1848,0,112591000,3957459000,3958199000,270152,498927,1063976,1044310,1074485,0,0,0,
NVDA,5000000000,pinned_fork_costs,fixed_40,1785196801000,1789154999000,1000,1588621145,1302775408,6592046417,6588621145,5285845737,True,7154677940,145060794,117376,145178170,1,657,0,36216000,3957690000,3958199000,78140,473551,1021566,1011351,557737,0,0,0,
NVDA,5000000000,pinned_fork_costs,fixed_80,1785196801000,1789154999000,1000,1197357981,911512244,6200777819,6197357981,5285845737,True,3902417070,43840278,117376,43957654,1,198,0,10819000,3957690000,3958199000,45989,467866,1006573,999130,278817,0,0,0,
NVDA,5000000000,pinned_fork_costs,fixed_160,1785196801000,1789154999000,1000,932003411,646157674,5934995067,5932003411,5285845737,True,2024021910,11423250,117376,11540626,1,51,0,2627000,3957781000,3958199000,43533,497553,1001485,992825,139988,0,0,0,
NVDA,5000000000,pinned_fork_costs,adaptive_width,1785196801000,1789154999000,1000,3411127215,3125281478,8415033053,8411127215,5285845737,True,9956434066,188062974,117376,188180350,1,852,0,45574000,3957459000,3958199000,38286,499020,1022189,1005351,942902,0,0,0,
NVDA,5000000000,pinned_fork_costs,adaptive_economic,1785196801000,1789154999000,1000,1027255749,741410012,6027385614,6027255749,5285845737,True,2439012989,28624122,117376,28741498,1,129,0,3261150000,3957459000,3958199000,26325,81993,1004675,996631,942639,0,0,0,
NVDA,5000000000,double_gas_half_fees,fixed_20,1785196801000,1789154999000,1000,-3331790812,-3617534653,1669716277,1668209188,5285743841,True,3487315485,815409756,234752,815644508,1,1848,0,112591000,3957459000,3958199000,666171,580664,1488180,1217408,1072096,0,0,0,
NVDA,5000000000,double_gas_half_fees,fixed_40,1785196801000,1789154999000,1000,-1674659241,-1960403082,3327305442,3325340759,5285743841,True,2659913059,290121588,234752,290356340,1,657,0,36216000,3957690000,3958199000,336026,487664,1086148,1043503,557001,0,0,0,
NVDA,5000000000,double_gas_half_fees,fixed_80,1785196801000,1789154999000,1000,-668895670,-954639511,4333641434,4331104330,5285743841,True,1651581077,87680556,234752,87915308,1,198,0,10819000,3957690000,3958199000,138105,470986,1019825,1008494,278614,0,0,0,
NVDA,5000000000,double_gas_half_fees,fixed_160,1785196801000,1789154999000,1000,-60456989,-346200830,4942158517,4939543011,5285743841,True,929586276,22846500,234752,23081252,1,51,0,2627000,3957781000,3958199000,49174,498278,1004249,998222,139988,0,0,0,
NVDA,5000000000,double_gas_half_fees,adaptive_width,1785196801000,1789154999000,1000,-172289414,-458033255,4829405198,4827710586,5285743841,True,1940043648,113261340,234752,113496092,1,256,0,13530000,3957781000,3958199000,92976,518631,1023090,1008350,868477,0,0,0,
NVDA,5000000000,double_gas_half_fees,adaptive_economic,1785196801000,1789154999000,1000,126974817,-158769024,5127210205,5126974817,5285743841,True,603516926,13584492,234752,13819244,1,30,0,3627372000,3957781000,3958199000,36749,76713,1002440,998618,437578,0,0,0,
NVDA,5000000000,partial_mint_failure,fixed_20,1785196801000,1789154999000,1000,2427003381,2141157644,7430640054,7427003381,5285845737,True,9512973473,318683880,117376,318801256,250,996,249,78008000,3606759000,3958199000,123584,489459,1042557,937567,1074485,0,0,0,
NVDA,5000000000,partial_mint_failure,fixed_40,1785196801000,1789154999000,1000,1970817936,1684972199,6974434539,6970817936,5285845737,True,6493723589,130252368,117376,130369744,102,408,101,27818000,3814780000,3958199000,67827,486201,1018336,972748,557737,0,0,0,
NVDA,5000000000,partial_mint_failure,fixed_80,1785196801000,1789154999000,1000,1398486676,1112640939,6402019593,6398486676,5285845737,True,3729434754,44549586,117376,44666962,35,140,34,9275000,3915148000,3958199000,43122,483806,1006463,987173,278817,0,0,0,
NVDA,5000000000,partial_mint_failure,fixed_160,1785196801000,1789154999000,1000,960402018,674556281,5961901878,5960402018,5285845737,True,2006925090,12967986,117376,13085362,11,40,10,2386000,3947968000,3958199000,36293,453179,1001475,990609,139988,0,0,0,
NVDA,5000000000,partial_mint_failure,adaptive_width,1785196801000,1789154999000,1000,2948572593,2662726856,7952390104,7948572593,5285845737,True,7368731792,153674046,117376,153791422,121,480,120,31955000,3785587000,3958199000,41528,511894,1019135,960304,942077,0,0,0,
NVDA,5000000000,partial_mint_failure,adaptive_economic,1785196801000,1789154999000,1000,841252234,555406497,5841381722,5841252234,5285845737,True,1994926412,27920688,117376,28038064,22,88,21,3183987000,3931991000,3958199000,34538,101959,1004705,991523,942639,0,0,0,
NVDA,1000000000,pinned_fork_costs,fixed_20,1785196801000,1789154999000,1000,438318237,381190597,1439375463,1438318237,1057127640,True,3037457786,407704878,117376,407822254,1,1848,0,112591000,3957459000,3958199000,313397,582336,1297377,1218796,215176,0,0,0,
NVDA,1000000000,pinned_fork_costs,fixed_40,1785196801000,1789154999000,1000,372166693,315039053,1372996509,1372166693,1057127640,True,1662741822,145060794,117376,145178170,1,657,0,36216000,3957690000,3958199000,85337,499302,1105178,1066307,111604,0,0,0,
NVDA,1000000000,pinned_fork_costs,fixed_80,1785196801000,1789154999000,1000,253897269,196769629,1254670391,1253897269,1057127640,True,832967152,43840278,117376,43957654,1,198,0,10819000,3957690000,3958199000,47772,476098,1034419,1016349,55780,0,0,0,
NVDA,1000000000,pinned_fork_costs,fixed_160,1785196801000,1789154999000,1000,190356306,133228666,1191031604,1190356306,1057127640,True,416174757,11423250,117376,11540626,1,51,0,2627000,3957781000,3958199000,44345,499821,1008860,996913,27998,0,0,0,
NVDA,1000000000,pinned_fork_costs,adaptive_width,1785196801000,1789154999000,1000,760208730,703081090,1761158375,1760208730,1057127640,True,2553016324,227095722,117376,227213098,1,1029,0,57877000,3957459000,3958199000,69511,519778,1128110,1071427,215176,0,0,0,
NVDA,1000000000,pinned_fork_costs,adaptive_economic,1785196801000,1789154999000,1000,320085533,262957893,1320204044,1320085533,1057127640,True,627958605,23772594,117376,23889970,1,107,0,3506500000,3957459000,3958199000,48668,148321,1017747,996153,223763,0,0,0,
NVDA,1000000000,double_gas_half_fees,fixed_20,1785196801000,1789154999000,1000,-1008349446,-1065375190,-7803151,-8349446,1057025744,True,653047033,627523308,234752,627758060,1,1422,0,1410097000,3957459000,3958199000,1007802,1015554,12674485218,2114530,214567,1317284000,0,0,capital_exhausted
NVDA,1000000000,double_gas_half_fees,fixed_40,1785196801000,1789154999000,1000,-519763396,-576789140,480830917,480236604,1057025744,True,591696664,290121588,234752,290356340,1,657,0,36216000,3957690000,3958199000,519332,594324,1599008,1273825,111433,0,0,0,
NVDA,1000000000,double_gas_half_fees,fixed_80,1785196801000,1789154999000,1000,-183534064,-240559808,817156492,816465936,1057025744,True,348161662,87680556,234752,87915308,1,198,0,10819000,3957690000,3958199000,187460,493268,1106129,1055437,55737,0,0,0,
NVDA,1000000000,double_gas_half_fees,fixed_160,1785196801000,1789154999000,1000,-23589810,-80615554,977108222,976410190,1057025744,True,190573245,22846500,234752,23081252,1,51,0,2627000,3957781000,3958199000,55662,503493,1022224,1007984,27998,0,0,0,
NVDA,1000000000,double_gas_half_fees,adaptive_width,1785196801000,1789154999000,1000,-134317518,-191343262,866202746,865682482,1057025744,True,387152573,121641252,234752,121876004,1,275,0,14193000,3957781000,3958199000,164684,575030,1139460,1059460,140250,0,0,0,
NVDA,1000000000,double_gas_half_fees,adaptive_economic,1785196801000,1789154999000,1000,73649218,16623474,1074145068,1073649218,1057025744,True,108209049,3440388,234752,3675140,1,7,0,2905999000,3957781000,3958199000,59102,306703,1001277,983615,99791,0,0,0,
NVDA,1000000000,partial_mint_failure,fixed_20,1785196801000,1789154999000,1000,653419083,596291443,1654388900,1653419083,1057127640,True,2493641758,311009004,117376,311126380,244,972,243,75763000,3591725000,3958199000,115924,536997,1187159,1031166,215176,0,0,0,
NVDA,1000000000,partial_mint_failure,fixed_40,1785196801000,1789154999000,1000,451684773,394557133,1452545398,1451684773,1057127640,True,1496954454,130252368,117376,130369744,102,408,101,27410000,3810666000,3958199000,64995,506346,1088896,1017188,111604,0,0,0,
NVDA,1000000000,partial_mint_failure,fixed_80,1785196801000,1789154999000,1000,299924921,242797281,1300721307,1299924921,1057127640,True,795457174,43270440,117376,43387816,34,136,33,8778000,3914932000,3958199000,44850,496058,1032741,1003761,55780,0,0,0,
NVDA,1000000000,partial_mint_failure,fixed_160,1785196801000,1789154999000,1000,195430701,138303061,1195822094,1195430701,1057127640,True,412632314,12967986,117376,13085362,11,40,10,2386000,3947726000,3958199000,37082,456049,1009739,995252,27998,0,0,0,
NVDA,1000000000,partial_mint_failure,adaptive_width,1785196801000,1789154999000,1000,719261077,662133437,1719927919,1719261077,1057127640,True,1877741468,171582090,117376,171699466,135,536,134,37260000,3758278000,3958199000,69132,509479,1099277,1000148,215176,0,0,0,
NVDA,1000000000,partial_mint_failure,adaptive_economic,1785196801000,1789154999000,1000,198278162,141150522,1198397318,1198278162,1057127640,True,455528813,21922008,117376,22039384,18,68,17,3409985000,3935125000,3958199000,48679,150214,1017617,994362,223763,0,0,0,
NVDA,250000000,pinned_fork_costs,fixed_20,1785196801000,1789154999000,1000,-157710023,-171917386,92658689,92289977,264207363,True,825838910,407704878,117376,407822254,1,1848,0,112591000,3957459000,3958199000,850913,1815484,6652836,3789850,53815,0,0,0,
NVDA,250000000,pinned_fork_costs,fixed_40,1785196801000,1789154999000,1000,-5039839,-19247202,245258889,244960161,264207363,True,430342649,145060794,117376,145178170,1,657,0,36216000,3957690000,3958199000,239636,632908,1591039,1352862,27904,0,0,0,
NVDA,250000000,pinned_fork_costs,fixed_80,1785196801000,1789154999000,1000,33164714,18957351,283445836,283164714,264207363,True,211062201,43840278,117376,43957654,1,198,0,10819000,3957690000,3958199000,68965,510209,1154043,1088470,13946,0,0,0,
NVDA,250000000,pinned_fork_costs,fixed_160,1785196801000,1789154999000,1000,39588861,25381498,289844912,289588861,264207363,True,104610086,11423250,117376,11540626,1,51,0,2627000,3957781000,3958199000,47641,508510,1037512,1013356,6999,0,0,0,
NVDA,250000000,pinned_fork_costs,adaptive_width,1785196801000,1789154999000,1000,37971832,23764469,288302910,287971832,264207363,True,666805514,228198342,117376,228315718,1,1034,0,57691000,3957459000,3958199000,231292,676663,1783578,1401600,53815,0,0,0,
NVDA,250000000,pinned_fork_costs,adaptive_economic,1785196801000,1789154999000,1000,71073893,56866530,321353661,321073893,264207363,True,95172736,6792246,117376,6909622,1,30,0,3700873000,3957459000,3958199000,50894,324601,1020207,983806,34528,0,0,0,
NVDA,250000000,double_gas_half_fees,fixed_20,1785196801000,1789154999000,1000,-250167280,-264272747,67472,-167280,264105467,True,41602523,193532076,234752,193766828,1,438,0,30448000,3957459000,3958199000,1000035,465527,3106300268,975747,53653,3391252000,0,0,capital_exhausted
NVDA,250000000,double_gas_half_fees,fixed_40,1785196801000,1789154999000,1000,-250150631,-264256098,102672,-150631,264105467,True,110248159,209409804,234752,209644556,1,474,0,27811000,3957690000,3958199000,1000165,963192,29302657798,2051197,27860,1375602000,0,0,capital_exhausted
NVDA,250000000,double_gas_half_fees,fixed_80,1785196801000,1789154999000,1000,-110744387,-124849854,139604113,139255613,264105467,True,87977807,87680556,234752,87915308,1,198,0,10819000,3957690000,3958199000,444905,608728,1626005,1297571,13935,0,0,0,
NVDA,250000000,double_gas_half_fees,fixed_160,1785196801000,1789154999000,1000,-22864684,-36970151,227485280,227135316,264105467,True,47873994,22846500,234752,23081252,1,51,0,2627000,3957781000,3958199000,97576,524285,1095768,1047214,6999,0,0,0,
NVDA,250000000,double_gas_half_fees,adaptive_width,1785196801000,1789154999000,1000,-119937029,-134042496,130369500,130062971,264105467,True,97882857,118994964,234752,119229716,1,269,0,13542000,3957781000,3958199000,484968,721650,1909359,1330028,35106,0,0,0,
NVDA,250000000,double_gas_half_fees,adaptive_economic,1785196801000,1789154999000,1000,5350406,-8755061,255586455,255350406,264105467,True,4940374,353052,234752,587804,1,0,0,3621164000,3957781000,3958199000,36363,63992,1000047,982815,6999,0,0,0,
NVDA,250000000,partial_mint_failure,fixed_20,1785196801000,1789154999000,1000,-25974673,-40182036,224370005,224025327,264207363,True,668590545,305892420,117376,306009796,240,956,239,74439000,3582465000,3958199000,465498,890210,2354411,1707075,53815,0,0,0,
NVDA,250000000,partial_mint_failure,fixed_40,1785196801000,1789154999000,1000,29930294,15722931,280237832,279930294,264207363,True,387558514,128973222,117376,129090598,101,404,100,27249000,3812057000,3958199000,165179,615032,1456521,1236971,27904,0,0,0,
NVDA,250000000,partial_mint_failure,fixed_80,1785196801000,1789154999000,1000,45005621,30798258,295292403,295005621,264207363,True,201440810,43270440,117376,43387816,34,136,33,8778000,3914788000,3958199000,62055,530581,1145893,1073381,13946,0,0,0,
NVDA,250000000,partial_mint_failure,fixed_160,1785196801000,1789154999000,1000,39705554,25498191,289891314,289705554,264207363,True,103720535,12967986,117376,13085362,11,40,10,2386000,3947665000,3958199000,40303,464860,1042745,1014126,6999,0,0,0,
NVDA,250000000,partial_mint_failure,adaptive_width,1785196801000,1789154999000,1000,61482265,47274902,311742650,311482265,264207363,True,503825233,184373550,117376,184490926,145,576,144,39697000,3738865000,3958199000,168237,663442,1590405,1256947,53815,0,0,0,
NVDA,250000000,partial_mint_failure,adaptive_economic,1785196801000,1789154999000,1000,57578307,43370944,307851176,307578307,264207363,True,78539155,6175206,117376,6292582,5,20,4,3725075000,3950270000,3958199000,55561,346116,1019849,982086,34528,0,0,0,
